order_id,product_id,price,freight_value,price_inr,indian_category,hsn_code,gst_rate,cost_price,gst_amount,is_holiday,holiday_effect,is_monsoon,weather_effect,is_weekend
ORD_00008532,PROD_00225,1440.21,72.01,1440.21,general_merchandise,9999,18.0,1117.41,219.69,False,0.0,False,0.0,True
ORD_00008533,PROD_00472,1728.7,86.44,1469.395,general_merchandise,9999,18.0,1290.99,224.14,False,0.0,True,-0.15,True
ORD_00008534,PROD_00161,4770.53,238.53,4054.9504999999995,general_merchandise,9999,18.0,3819.01,618.55,False,0.0,True,-0.15,False
ORD_00008535,PROD_00420,4041.08,202.05,3434.9179999999997,general_merchandise,9999,18.0,3200.18,523.97,False,0.0,True,-0.15,True
ORD_00008535,PROD_00082,8576.43,428.82,7289.9655,general_merchandise,9999,18.0,6906.71,1112.03,False,0.0,True,-0.15,True
ORD_00008535,PROD_00434,4992.46,249.62,4243.591,general_merchandise,9999,18.0,3931.84,647.33,False,0.0,True,-0.15,True
ORD_00008535,PROD_00476,4137.13,206.86,3516.5605,general_merchandise,9999,18.0,3160.56,536.42,False,0.0,True,-0.15,True
ORD_00008536,PROD_00082,46446.14,2322.31,46446.14,general_merchandise,9999,18.0,36157.35,7085.0,False,0.0,False,0.0,False
ORD_00008536,PROD_00029,325.2,16.26,325.2,general_merchandise,9999,18.0,255.25,49.61,False,0.0,False,0.0,False
ORD_00008536,PROD_00354,24016.68,1200.83,24016.68,general_merchandise,9999,18.0,19522.19,3663.56,False,0.0,False,0.0,False
ORD_00008537,PROD_00041,1152.04,57.6,1152.04,general_merchandise,9999,18.0,869.09,175.73,False,0.0,False,0.0,True
ORD_00008538,PROD_00000,226.35,11.32,192.39749999999998,general_merchandise,9999,18.0,185.45,29.35,False,0.0,True,-0.15,False
ORD_00008538,PROD_00488,2607.22,130.36,2216.1369999999997,general_merchandise,9999,18.0,1942.54,338.05,False,0.0,True,-0.15,False
ORD_00008539,PROD_00481,417.21,20.86,417.21,general_merchandise,9999,18.0,317.08,63.64,False,0.0,False,0.0,False
ORD_00008539,PROD_00219,3514.55,175.73,3514.55,general_merchandise,9999,18.0,2783.52,536.12,False,0.0,False,0.0,False
ORD_00008540,PROD_00096,916.32,45.82,916.32,general_merchandise,9999,18.0,699.51,139.78,False,0.0,False,0.0,False
ORD_00008540,PROD_00256,2133.43,106.67,2133.43,general_merchandise,9999,18.0,1674.21,325.44,False,0.0,False,0.0,False
ORD_00008540,PROD_00306,4829.02,241.45,4829.02,general_merchandise,9999,18.0,3756.31,736.63,False,0.0,False,0.0,False
ORD_00008540,PROD_00477,3523.82,176.19,3523.82,general_merchandise,9999,18.0,2808.47,537.53,False,0.0,False,0.0,False
ORD_00008540,PROD_00234,3892.95,194.65,3892.95,general_merchandise,9999,18.0,2913.04,593.84,False,0.0,False,0.0,False
ORD_00008541,PROD_00439,2855.41,142.77,2427.0984999999996,general_merchandise,9999,18.0,2171.05,370.24,False,0.0,True,-0.15,True
ORD_00008541,PROD_00087,3036.04,151.8,2580.634,general_merchandise,9999,18.0,2278.05,393.66,False,0.0,True,-0.15,True
ORD_00008542,PROD_00151,3988.82,199.44,3390.497,general_merchandise,9999,18.0,3163.72,517.19,False,0.0,True,-0.15,False
ORD_00008543,PROD_00088,18077.97,903.9,18077.97,general_merchandise,9999,18.0,14514.87,2757.66,False,0.0,False,0.0,False
ORD_00008544,PROD_00391,3786.91,189.35,3786.91,general_merchandise,9999,18.0,3000.58,577.66,False,0.0,False,0.0,False
ORD_00008545,PROD_00466,2126.61,106.33,1807.6185,general_merchandise,9999,18.0,1700.83,275.74,False,0.0,True,-0.15,False
ORD_00008545,PROD_00377,29955.23,1497.76,25461.945499999998,general_merchandise,9999,18.0,23068.76,3884.03,False,0.0,True,-0.15,False
ORD_00008545,PROD_00289,2234.32,111.72,1899.172,general_merchandise,9999,18.0,1839.68,289.7,False,0.0,True,-0.15,False
ORD_00008545,PROD_00162,15459.54,772.98,13140.609,general_merchandise,9999,18.0,11752.44,2004.5,False,0.0,True,-0.15,False
ORD_00008546,PROD_00388,7435.94,371.8,6320.548999999999,general_merchandise,9999,18.0,5605.41,964.15,False,0.0,True,-0.15,False
ORD_00008546,PROD_00489,27604.07,1380.2,23463.4595,general_merchandise,9999,18.0,20750.83,3579.17,False,0.0,True,-0.15,False
ORD_00008546,PROD_00044,2857.32,142.87,2428.722,general_merchandise,9999,18.0,2126.35,370.48,False,0.0,True,-0.15,False
ORD_00008547,PROD_00040,837.26,41.86,837.26,general_merchandise,9999,18.0,668.35,127.72,False,0.0,False,0.0,False
ORD_00008548,PROD_00248,1899.61,94.98,1899.61,general_merchandise,9999,18.0,1411.58,289.77,False,0.0,False,0.0,False
ORD_00008548,PROD_00447,355.52,17.78,355.52,general_merchandise,9999,18.0,282.32,54.23,False,0.0,False,0.0,False
ORD_00008548,PROD_00461,357.7,17.89,357.7,general_merchandise,9999,18.0,287.93,54.56,False,0.0,False,0.0,False
ORD_00008549,PROD_00284,4034.49,201.72,4034.49,general_merchandise,9999,18.0,3170.85,615.43,False,0.0,False,0.0,False
ORD_00008550,PROD_00399,15130.89,756.54,12861.2565,general_merchandise,9999,18.0,12426.43,1961.89,False,0.0,True,-0.15,False
ORD_00008551,PROD_00122,1686.08,84.3,1504.8264,general_merchandise,9999,18.0,1316.28,229.55,True,0.05,True,-0.15,False
ORD_00008551,PROD_00405,2125.2,106.26,1896.741,general_merchandise,9999,18.0,1614.86,289.33,True,0.05,True,-0.15,False
ORD_00008551,PROD_00014,401.72,20.09,358.5351,general_merchandise,9999,18.0,328.12,54.69,True,0.05,True,-0.15,False
ORD_00008551,PROD_00296,1395.71,69.79,1245.671175,general_merchandise,9999,18.0,1073.8,190.02,True,0.05,True,-0.15,False
ORD_00008551,PROD_00259,4599.0,229.95,4104.6075,general_merchandise,9999,18.0,3523.88,626.13,True,0.05,True,-0.15,False
ORD_00008552,PROD_00088,2732.18,136.61,2322.3529999999996,general_merchandise,9999,18.0,2090.52,354.26,False,0.0,True,-0.15,True
ORD_00008553,PROD_00300,879.21,43.96,879.21,general_merchandise,9999,18.0,673.98,134.12,False,0.0,False,0.0,True
ORD_00008554,PROD_00075,10175.29,508.76,8648.996500000001,general_merchandise,9999,18.0,7728.2,1319.34,False,0.0,True,-0.15,True
ORD_00008555,PROD_00150,1451.63,72.58,1451.63,general_merchandise,9999,18.0,1197.93,221.44,False,0.0,False,0.0,True
ORD_00008555,PROD_00266,1274.09,63.7,1274.09,general_merchandise,9999,18.0,971.09,194.35,False,0.0,False,0.0,True
ORD_00008556,PROD_00174,2358.04,117.9,2004.3339999999998,general_merchandise,9999,18.0,1861.26,305.75,False,0.0,True,-0.15,False
ORD_00008556,PROD_00192,2976.85,148.84,2530.3224999999998,general_merchandise,9999,18.0,2462.65,385.98,False,0.0,True,-0.15,False
ORD_00008556,PROD_00441,4701.05,235.05,3995.8925,general_merchandise,9999,18.0,3816.71,609.54,False,0.0,True,-0.15,False
ORD_00008557,PROD_00161,2721.12,136.06,2312.9519999999998,general_merchandise,9999,18.0,2091.66,352.82,False,0.0,True,-0.15,True
ORD_00008557,PROD_00428,4694.7,234.74,3990.495,general_merchandise,9999,18.0,3682.88,608.72,False,0.0,True,-0.15,True
ORD_00008557,PROD_00343,4349.57,217.48,3697.1344999999997,general_merchandise,9999,18.0,3530.34,563.97,False,0.0,True,-0.15,True
ORD_00008557,PROD_00083,4790.69,239.53,4072.0864999999994,general_merchandise,9999,18.0,3597.09,621.17,False,0.0,True,-0.15,True
ORD_00008558,PROD_00024,1420.46,71.02,1207.391,general_merchandise,9999,18.0,1097.94,184.18,False,0.0,True,-0.15,False
ORD_00008558,PROD_00192,954.72,47.74,811.5120000000001,general_merchandise,9999,18.0,738.31,123.79,False,0.0,True,-0.15,False
ORD_00008558,PROD_00200,4912.77,245.64,4175.8545,general_merchandise,9999,18.0,4025.37,636.99,False,0.0,True,-0.15,False
ORD_00008559,PROD_00156,2278.73,113.94,1936.9205,general_merchandise,9999,18.0,1803.04,295.46,False,0.0,True,-0.15,True
ORD_00008560,PROD_00441,4911.63,245.58,6139.5375,general_merchandise,9999,18.0,3721.72,936.54,True,0.25,False,0.0,True
ORD_00008560,PROD_00288,18307.19,915.36,22883.9875,general_merchandise,9999,18.0,14808.21,3490.78,True,0.25,False,0.0,True
ORD_00008560,PROD_00296,3006.23,150.31,3757.7875,general_merchandise,9999,18.0,2489.17,573.22,True,0.25,False,0.0,True
ORD_00008561,PROD_00318,287.2,14.36,287.2,general_merchandise,9999,18.0,215.89,43.81,False,0.0,False,0.0,False
ORD_00008561,PROD_00362,434.79,21.74,434.79,general_merchandise,9999,18.0,351.79,66.32,False,0.0,False,0.0,False
ORD_00008561,PROD_00035,20508.61,1025.43,20508.61,general_merchandise,9999,18.0,16421.64,3128.43,False,0.0,False,0.0,False
ORD_00008562,PROD_00351,349.86,17.49,349.86,general_merchandise,9999,18.0,262.32,53.37,False,0.0,False,0.0,True
ORD_00008563,PROD_00240,2521.7,126.08,2143.4449999999997,general_merchandise,9999,18.0,1964.96,326.97,False,0.0,True,-0.15,False
ORD_00008564,PROD_00047,8462.9,423.14,7193.464999999999,general_merchandise,9999,18.0,6475.66,1097.31,False,0.0,True,-0.15,False
ORD_00008564,PROD_00035,8612.4,430.62,7320.539999999999,general_merchandise,9999,18.0,6495.51,1116.69,False,0.0,True,-0.15,False
ORD_00008565,PROD_00460,127.16,6.36,127.16,general_merchandise,9999,18.0,104.25,19.4,False,0.0,False,0.0,False
ORD_00008566,PROD_00170,4431.42,221.57,4431.42,general_merchandise,9999,18.0,3403.09,675.98,False,0.0,False,0.0,False
ORD_00008567,PROD_00469,3048.13,152.41,3048.13,general_merchandise,9999,18.0,2369.87,464.97,False,0.0,False,0.0,True
ORD_00008567,PROD_00269,30611.54,1530.58,30611.54,general_merchandise,9999,18.0,22717.59,4669.56,False,0.0,False,0.0,True
ORD_00008568,PROD_00447,282.46,14.12,264.1001,general_merchandise,9999,18.0,224.26,40.29,True,0.1,True,-0.15,False
ORD_00008568,PROD_00188,4414.29,220.71,4127.36115,general_merchandise,9999,18.0,3481.86,629.6,True,0.1,True,-0.15,False
ORD_00008569,PROD_00380,864.28,43.21,864.28,general_merchandise,9999,18.0,646.91,131.84,False,0.0,False,0.0,False
ORD_00008570,PROD_00206,4853.56,242.68,4853.56,general_merchandise,9999,18.0,3663.37,740.37,False,0.0,False,0.0,False
ORD_00008570,PROD_00132,15444.21,772.21,15444.21,general_merchandise,9999,18.0,12483.64,2355.9,False,0.0,False,0.0,False
ORD_00008570,PROD_00223,2503.35,125.17,2503.35,general_merchandise,9999,18.0,1989.37,381.87,False,0.0,False,0.0,False
ORD_00008570,PROD_00217,3624.57,181.23,3624.57,general_merchandise,9999,18.0,2878.84,552.9,False,0.0,False,0.0,False
ORD_00008571,PROD_00123,28242.14,1412.11,24005.819,general_merchandise,9999,18.0,20970.52,3661.9,False,0.0,True,-0.15,False
ORD_00008571,PROD_00323,461.33,23.07,392.1305,general_merchandise,9999,18.0,374.77,59.82,False,0.0,True,-0.15,False
ORD_00008572,PROD_00334,4383.39,219.17,3725.8815,general_merchandise,9999,18.0,3354.49,568.35,False,0.0,True,-0.15,False
ORD_00008573,PROD_00057,3009.71,150.49,3009.71,general_merchandise,9999,18.0,2492.58,459.11,False,0.0,False,0.0,False
ORD_00008573,PROD_00423,3552.91,177.65,3552.91,general_merchandise,9999,18.0,2840.75,541.97,False,0.0,False,0.0,False
ORD_00008574,PROD_00465,1175.71,58.79,1175.71,general_merchandise,9999,18.0,931.69,179.35,False,0.0,False,0.0,False
ORD_00008574,PROD_00404,3895.02,194.75,3895.02,general_merchandise,9999,18.0,2937.28,594.16,False,0.0,False,0.0,False
ORD_00008575,PROD_00147,3987.68,199.38,3987.68,general_merchandise,9999,18.0,2959.89,608.29,False,0.0,False,0.0,False
ORD_00008575,PROD_00141,580.34,29.02,580.34,general_merchandise,9999,18.0,463.51,88.53,False,0.0,False,0.0,False
ORD_00008576,PROD_00459,3440.16,172.01,3612.168,general_merchandise,9999,18.0,2751.52,551.01,True,0.05,False,0.0,True
ORD_00008577,PROD_00311,3003.23,150.16,3003.23,general_merchandise,9999,18.0,2484.76,458.12,False,0.0,False,0.0,True
ORD_00008578,PROD_00297,2402.23,120.11,2041.8954999999999,general_merchandise,9999,18.0,1976.74,311.48,False,0.0,True,-0.15,False
ORD_00008578,PROD_00188,2923.33,146.17,2484.8305,general_merchandise,9999,18.0,2292.35,379.04,False,0.0,True,-0.15,False
ORD_00008578,PROD_00346,4655.3,232.77,3957.005,general_merchandise,9999,18.0,3525.88,603.61,False,0.0,True,-0.15,False
ORD_00008579,PROD_00358,14174.0,708.7,12047.9,general_merchandise,9999,18.0,11215.07,1837.82,False,0.0,True,-0.15,True
ORD_00008580,PROD_00082,18032.73,901.64,18032.73,general_merchandise,9999,18.0,14669.94,2750.76,False,0.0,False,0.0,True
ORD_00008581,PROD_00363,1123.69,56.18,1123.69,general_merchandise,9999,18.0,934.4,171.41,False,0.0,False,0.0,False
ORD_00008582,PROD_00491,251.85,12.59,251.85,general_merchandise,9999,18.0,200.68,38.42,False,0.0,False,0.0,False
ORD_00008582,PROD_00082,29596.86,1479.84,29596.86,general_merchandise,9999,18.0,22643.51,4514.78,False,0.0,False,0.0,False
ORD_00008583,PROD_00371,41705.35,2085.27,35449.5475,general_merchandise,9999,18.0,33562.16,5407.56,False,0.0,True,-0.15,False
ORD_00008583,PROD_00147,2801.45,140.07,2381.2324999999996,general_merchandise,9999,18.0,2084.36,363.24,False,0.0,True,-0.15,False
ORD_00008584,PROD_00040,3219.59,160.98,3219.59,general_merchandise,9999,18.0,2658.82,491.12,False,0.0,False,0.0,True
ORD_00008585,PROD_00386,2557.35,127.87,2557.35,general_merchandise,9999,18.0,2033.61,390.1,False,0.0,False,0.0,True
ORD_00008585,PROD_00028,14963.16,748.16,14963.16,general_merchandise,9999,18.0,11465.37,2282.52,False,0.0,False,0.0,True
ORD_00008586,PROD_00190,4434.87,221.74,4434.87,general_merchandise,9999,18.0,3395.05,676.51,False,0.0,False,0.0,False
ORD_00008586,PROD_00428,4994.07,249.7,4994.07,general_merchandise,9999,18.0,4157.11,761.81,False,0.0,False,0.0,False
ORD_00008586,PROD_00310,29436.28,1471.81,29436.28,general_merchandise,9999,18.0,22123.17,4490.28,False,0.0,False,0.0,False
ORD_00008586,PROD_00107,4546.28,227.31,4546.28,general_merchandise,9999,18.0,3564.48,693.5,False,0.0,False,0.0,False
ORD_00008587,PROD_00101,4279.58,213.98,4279.58,general_merchandise,9999,18.0,3454.96,652.82,False,0.0,False,0.0,True
ORD_00008587,PROD_00122,2202.93,110.15,2202.93,general_merchandise,9999,18.0,1665.16,336.04,False,0.0,False,0.0,True
ORD_00008588,PROD_00415,15707.04,785.35,13350.984,general_merchandise,9999,18.0,12811.02,2036.59,False,0.0,True,-0.15,False
ORD_00008588,PROD_00219,320.86,16.04,272.731,general_merchandise,9999,18.0,262.06,41.6,False,0.0,True,-0.15,False
ORD_00008588,PROD_00264,1372.57,68.63,1166.6844999999998,general_merchandise,9999,18.0,1137.16,177.97,False,0.0,True,-0.15,False
ORD_00008588,PROD_00130,1408.52,70.43,1197.242,general_merchandise,9999,18.0,1077.63,182.63,False,0.0,True,-0.15,False
ORD_00008588,PROD_00391,32219.27,1610.96,27386.3795,general_merchandise,9999,18.0,25565.07,4177.58,False,0.0,True,-0.15,False
ORD_00008589,PROD_00275,8339.06,416.95,8339.06,general_merchandise,9999,18.0,6551.23,1272.06,False,0.0,False,0.0,False
ORD_00008589,PROD_00122,4746.9,237.34,4746.9,general_merchandise,9999,18.0,3906.76,724.1,False,0.0,False,0.0,False
ORD_00008589,PROD_00494,3910.23,195.51,3910.23,general_merchandise,9999,18.0,3113.82,596.48,False,0.0,False,0.0,False
ORD_00008589,PROD_00308,14895.51,744.78,14895.51,general_merchandise,9999,18.0,12286.98,2272.2,False,0.0,False,0.0,False
ORD_00008590,PROD_00318,339.21,16.96,339.21,general_merchandise,9999,18.0,256.12,51.74,False,0.0,False,0.0,True
ORD_00008591,PROD_00475,2262.28,113.11,1922.938,general_merchandise,9999,18.0,1783.2,293.33,False,0.0,True,-0.15,False
ORD_00008592,PROD_00425,22637.63,1131.88,19241.9855,general_merchandise,9999,18.0,18774.84,2935.22,False,0.0,True,-0.15,False
ORD_00008593,PROD_00236,4752.79,237.64,4752.79,general_merchandise,9999,18.0,3696.81,725.0,False,0.0,False,0.0,True
ORD_00008593,PROD_00058,17678.48,883.92,17678.48,general_merchandise,9999,18.0,14253.75,2696.72,False,0.0,False,0.0,True
ORD_00008594,PROD_00465,3666.54,183.33,3116.5589999999997,general_merchandise,9999,18.0,2889.05,475.41,False,0.0,True,-0.15,False
ORD_00008594,PROD_00230,4792.09,239.6,4073.2765,general_merchandise,9999,18.0,3752.99,621.35,False,0.0,True,-0.15,False
ORD_00008594,PROD_00233,3565.52,178.28,3030.692,general_merchandise,9999,18.0,2720.53,462.31,False,0.0,True,-0.15,False
ORD_00008594,PROD_00495,4833.64,241.68,4108.594,general_merchandise,9999,18.0,3669.95,626.73,False,0.0,True,-0.15,False
ORD_00008595,PROD_00429,1202.01,60.1,1123.87935,general_merchandise,9999,18.0,900.49,171.44,True,0.1,True,-0.15,True
ORD_00008596,PROD_00270,4499.21,224.96,4499.21,general_merchandise,9999,18.0,3333.88,686.32,False,0.0,False,0.0,False
ORD_00008597,PROD_00381,55.13,2.76,55.13,general_merchandise,9999,18.0,45.73,8.41,False,0.0,False,0.0,False
ORD_00008598,PROD_00151,4312.91,215.65,3665.9734999999996,general_merchandise,9999,18.0,3349.49,559.22,False,0.0,True,-0.15,False
ORD_00008599,PROD_00147,2055.37,102.77,2055.37,general_merchandise,9999,18.0,1574.59,313.53,False,0.0,False,0.0,False
ORD_00008599,PROD_00127,2998.32,149.92,2998.32,general_merchandise,9999,18.0,2326.4,457.37,False,0.0,False,0.0,False
ORD_00008599,PROD_00324,65.14,3.26,65.14,general_merchandise,9999,18.0,49.33,9.94,False,0.0,False,0.0,False
ORD_00008600,PROD_00342,67.13,3.36,57.0605,general_merchandise,9999,18.0,54.76,8.7,False,0.0,True,-0.15,True
ORD_00008600,PROD_00005,3864.86,193.24,3285.131,general_merchandise,9999,18.0,3017.31,501.12,False,0.0,True,-0.15,True
ORD_00008600,PROD_00132,10850.52,542.53,9222.942000000001,general_merchandise,9999,18.0,8821.41,1406.89,False,0.0,True,-0.15,True
ORD_00008601,PROD_00198,3280.42,164.02,3280.42,general_merchandise,9999,18.0,2661.51,500.4,False,0.0,False,0.0,False
ORD_00008602,PROD_00102,1099.67,54.98,934.7195,general_merchandise,9999,18.0,897.14,142.58,False,0.0,True,-0.15,False
ORD_00008603,PROD_00232,1325.13,66.26,1656.4125000000001,general_merchandise,9999,18.0,1001.65,252.67,True,0.25,False,0.0,False
ORD_00008604,PROD_00016,23754.15,1187.71,20191.0275,general_merchandise,9999,18.0,18643.46,3079.99,False,0.0,True,-0.15,False
ORD_00008604,PROD_00107,24321.35,1216.07,20673.1475,general_merchandise,9999,18.0,19107.94,3153.53,False,0.0,True,-0.15,False
ORD_00008605,PROD_00231,593.87,29.69,742.3375,general_merchandise,9999,18.0,443.44,113.24,True,0.25,False,0.0,False
ORD_00008606,PROD_00057,3763.66,188.18,3199.111,general_merchandise,9999,18.0,3019.61,488.0,False,0.0,True,-0.15,False
ORD_00008607,PROD_00434,3849.87,192.49,3272.3894999999998,general_merchandise,9999,18.0,2930.23,499.18,False,0.0,True,-0.15,False
ORD_00008607,PROD_00330,1391.83,69.59,1183.0555,general_merchandise,9999,18.0,1051.11,180.47,False,0.0,True,-0.15,False
ORD_00008607,PROD_00378,1392.85,69.64,1183.9225,general_merchandise,9999,18.0,1141.44,180.6,False,0.0,True,-0.15,False
ORD_00008608,PROD_00139,4959.93,248.0,4215.9405,general_merchandise,9999,18.0,3884.11,643.11,False,0.0,True,-0.15,False
ORD_00008608,PROD_00202,3081.46,154.07,2619.241,general_merchandise,9999,18.0,2468.5,399.55,False,0.0,True,-0.15,False
ORD_00008609,PROD_00416,31769.38,1588.47,31769.38,general_merchandise,9999,18.0,24903.59,4846.18,False,0.0,False,0.0,False
ORD_00008610,PROD_00309,35378.0,1768.9,30071.3,general_merchandise,9999,18.0,26911.35,4587.15,False,0.0,True,-0.15,True
ORD_00008610,PROD_00310,14947.27,747.36,12705.1795,general_merchandise,9999,18.0,12332.19,1938.08,False,0.0,True,-0.15,True
ORD_00008610,PROD_00454,21799.48,1089.97,18529.558,general_merchandise,9999,18.0,17309.7,2826.54,False,0.0,True,-0.15,True
ORD_00008611,PROD_00392,2971.25,148.56,2971.25,general_merchandise,9999,18.0,2381.31,453.24,False,0.0,False,0.0,True
ORD_00008612,PROD_00305,1670.56,83.53,1670.56,general_merchandise,9999,18.0,1304.32,254.83,False,0.0,False,0.0,True
ORD_00008613,PROD_00172,2835.73,141.79,2410.3705,general_merchandise,9999,18.0,2107.35,367.68,False,0.0,True,-0.15,True
ORD_00008614,PROD_00002,13806.53,690.33,13806.53,general_merchandise,9999,18.0,10381.29,2106.08,False,0.0,False,0.0,False
ORD_00008614,PROD_00294,582.19,29.11,582.19,general_merchandise,9999,18.0,452.72,88.81,False,0.0,False,0.0,False
ORD_00008614,PROD_00175,15395.97,769.8,15395.97,general_merchandise,9999,18.0,11665.99,2348.54,False,0.0,False,0.0,False
ORD_00008614,PROD_00225,1234.99,61.75,1234.99,general_merchandise,9999,18.0,1018.3,188.39,False,0.0,False,0.0,False
ORD_00008615,PROD_00357,831.26,41.56,706.571,general_merchandise,9999,18.0,631.55,107.78,False,0.0,True,-0.15,True
ORD_00008615,PROD_00453,1531.21,76.56,1301.5285,general_merchandise,9999,18.0,1134.8,198.54,False,0.0,True,-0.15,True
ORD_00008616,PROD_00406,4829.61,241.48,4105.1685,general_merchandise,9999,18.0,3791.74,626.21,False,0.0,True,-0.15,False
ORD_00008616,PROD_00216,2559.58,127.98,2175.643,general_merchandise,9999,18.0,1972.98,331.88,False,0.0,True,-0.15,False
ORD_00008617,PROD_00341,608.9,30.45,608.9,general_merchandise,9999,18.0,458.97,92.88,False,0.0,False,0.0,True
ORD_00008617,PROD_00348,1735.55,86.78,1735.55,general_merchandise,9999,18.0,1362.46,264.74,False,0.0,False,0.0,True
ORD_00008618,PROD_00310,22377.54,1118.88,19020.909,general_merchandise,9999,18.0,18606.96,2901.49,False,0.0,True,-0.15,False
ORD_00008619,PROD_00033,2212.75,110.64,2212.75,general_merchandise,9999,18.0,1745.29,337.54,False,0.0,False,0.0,False
ORD_00008620,PROD_00399,13417.62,670.88,13417.62,general_merchandise,9999,18.0,10697.35,2046.76,False,0.0,False,0.0,False
ORD_00008620,PROD_00154,3570.22,178.51,3570.22,general_merchandise,9999,18.0,2740.39,544.61,False,0.0,False,0.0,False
ORD_00008621,PROD_00414,3291.33,164.57,3291.33,general_merchandise,9999,18.0,2580.71,502.07,False,0.0,False,0.0,False
ORD_00008621,PROD_00004,131.38,6.57,131.38,general_merchandise,9999,18.0,105.19,20.04,False,0.0,False,0.0,False
ORD_00008622,PROD_00090,43351.45,2167.57,43351.45,general_merchandise,9999,18.0,35376.74,6612.93,False,0.0,False,0.0,False
ORD_00008622,PROD_00463,2733.3,136.66,2733.3,general_merchandise,9999,18.0,2251.55,416.94,False,0.0,False,0.0,False
ORD_00008622,PROD_00202,4734.38,236.72,4734.38,general_merchandise,9999,18.0,3774.66,722.19,False,0.0,False,0.0,False
ORD_00008623,PROD_00317,2206.13,110.31,1875.2105000000001,general_merchandise,9999,18.0,1776.39,286.05,False,0.0,True,-0.15,True
ORD_00008623,PROD_00030,2019.23,100.96,1716.3455,general_merchandise,9999,18.0,1545.33,261.82,False,0.0,True,-0.15,True
ORD_00008623,PROD_00082,16811.17,840.56,14289.494499999999,general_merchandise,9999,18.0,13237.81,2179.75,False,0.0,True,-0.15,True
ORD_00008624,PROD_00025,3762.19,188.11,3762.19,general_merchandise,9999,18.0,2916.22,573.89,False,0.0,False,0.0,False
ORD_00008624,PROD_00431,377.22,18.86,377.22,general_merchandise,9999,18.0,312.89,57.54,False,0.0,False,0.0,False
ORD_00008625,PROD_00069,4274.21,213.71,4274.21,general_merchandise,9999,18.0,3251.54,652.0,False,0.0,False,0.0,False
ORD_00008625,PROD_00034,1557.48,77.87,1557.48,general_merchandise,9999,18.0,1252.48,237.58,False,0.0,False,0.0,False
ORD_00008626,PROD_00422,4475.93,223.8,4475.93,general_merchandise,9999,18.0,3327.65,682.77,False,0.0,False,0.0,False
ORD_00008627,PROD_00030,3623.04,181.15,3079.584,general_merchandise,9999,18.0,2872.45,469.77,False,0.0,True,-0.15,False
ORD_00008628,PROD_00136,7678.22,383.91,7678.22,general_merchandise,9999,18.0,5911.19,1171.25,False,0.0,False,0.0,False
ORD_00008628,PROD_00047,18631.66,931.58,18631.66,general_merchandise,9999,18.0,14775.53,2842.12,False,0.0,False,0.0,False
ORD_00008628,PROD_00390,1121.83,56.09,1121.83,general_merchandise,9999,18.0,872.38,171.13,False,0.0,False,0.0,False
ORD_00008628,PROD_00286,49021.84,2451.09,49021.84,general_merchandise,9999,18.0,38495.47,7477.91,False,0.0,False,0.0,False
ORD_00008629,PROD_00359,206.32,10.32,206.32,general_merchandise,9999,18.0,171.19,31.47,False,0.0,False,0.0,False
ORD_00008629,PROD_00184,964.98,48.25,964.98,general_merchandise,9999,18.0,753.88,147.2,False,0.0,False,0.0,False
ORD_00008629,PROD_00210,26036.02,1301.8,26036.02,general_merchandise,9999,18.0,19307.51,3971.6,False,0.0,False,0.0,False
ORD_00008630,PROD_00229,220.8,11.04,206.448,general_merchandise,9999,18.0,176.69,31.49,True,0.1,True,-0.15,False
ORD_00008631,PROD_00191,2967.47,148.37,2967.47,general_merchandise,9999,18.0,2286.02,452.66,False,0.0,False,0.0,False
ORD_00008632,PROD_00184,1346.28,67.31,1346.28,general_merchandise,9999,18.0,1037.95,205.36,False,0.0,False,0.0,False
ORD_00008632,PROD_00275,4285.64,214.28,4285.64,general_merchandise,9999,18.0,3249.42,653.74,False,0.0,False,0.0,False
ORD_00008632,PROD_00324,312.29,15.61,312.29,general_merchandise,9999,18.0,247.85,47.64,False,0.0,False,0.0,False
ORD_00008632,PROD_00178,1724.1,86.2,1724.1,general_merchandise,9999,18.0,1431.86,263.0,False,0.0,False,0.0,False
ORD_00008632,PROD_00294,3314.11,165.71,3314.11,general_merchandise,9999,18.0,2708.11,505.54,False,0.0,False,0.0,False
ORD_00008633,PROD_00433,2225.16,111.26,2080.5245999999997,general_merchandise,9999,18.0,1841.37,317.37,True,0.1,True,-0.15,False
ORD_00008633,PROD_00038,4384.81,219.24,4099.797350000001,general_merchandise,9999,18.0,3266.29,625.39,True,0.1,True,-0.15,False
ORD_00008634,PROD_00004,355.2,17.76,355.2,general_merchandise,9999,18.0,281.71,54.18,False,0.0,False,0.0,True
ORD_00008634,PROD_00018,34568.84,1728.44,34568.84,general_merchandise,9999,18.0,26891.4,5273.21,False,0.0,False,0.0,True
ORD_00008635,PROD_00207,3238.26,161.91,2752.521,general_merchandise,9999,18.0,2436.01,419.88,False,0.0,True,-0.15,False
ORD_00008636,PROD_00076,1477.4,73.87,1477.4,general_merchandise,9999,18.0,1155.92,225.37,False,0.0,False,0.0,False
ORD_00008637,PROD_00349,3858.49,192.92,4823.112499999999,general_merchandise,9999,18.0,3095.63,735.73,True,0.25,False,0.0,False
ORD_00008638,PROD_00358,17375.36,868.77,14769.056,general_merchandise,9999,18.0,13892.16,2252.91,False,0.0,True,-0.15,False
