customer_id,customer_city,customer_state
CUST_00866,Kolkata,GJ
CUST_00867,Hyderabad,DL
CUST_00868,Pune,DL
CUST_00869,Hyderabad,RJ
CUST_00870,Kolkata,KA
CUST_00871,Ahmedabad,DL
CUST_00872,Delhi,GJ
CUST_00873,Mumbai,TG
CUST_00874,Delhi,MH
CUST_00875,Bangalore,MH
CUST_00876,Delhi,KA
CUST_00877,Delhi,RJ
CUST_00878,Kolkata,DL
CUST_00879,Kolkata,TG
CUST_00880,Kolkata,MH
CUST_00881,Hyderabad,MH
CUST_00882,Bangalore,TN
CUST_00883,Ahmedabad,RJ
CUST_00884,Ahmedabad,TN
CUST_00885,Kolkata,GJ
CUST_00886,Mumbai,MH
CUST_00887,Hyderabad,KA
CUST_00888,Chennai,WB
CUST_00889,Mumbai,WB
CUST_00890,Pune,TG
CUST_00891,Pune,MH
CUST_00892,Mumbai,MH
CUST_00893,Kolkata,GJ
CUST_00894,Chennai,MH
CUST_00895,Chennai,KA
CUST_00896,Hyderabad,TN
CUST_00897,Chennai,MH
CUST_00898,Pune,MH
CUST_00899,Bangalore,GJ
CUST_00900,Kolkata,RJ
CUST_00901,Chennai,DL
CUST_00902,Hyderabad,RJ
CUST_00903,Pune,GJ
CUST_00904,Bangalore,RJ
CUST_00905,Delhi,GJ
CUST_00906,Delhi,KA
CUST_00907,Bangalore,TG
CUST_00908,Pune,MH
CUST_00909,Hyderabad,GJ
CUST_00910,Bangalore,GJ
CUST_00911,Kolkata,DL
CUST_00912,Kolkata,GJ
CUST_00913,Delhi,WB
CUST_00914,Chennai,TG
CUST_00915,Hyderabad,MH
CUST_00916,Delhi,MH
CUST_00917,Chennai,DL
CUST_00918,Chennai,KA
CUST_00919,Ahmedabad,MH
CUST_00920,Kolkata,WB
CUST_00921,Pune,MH
CUST_00922,Mumbai,WB
CUST_00923,Pune,TG
CUST_00924,Mumbai,TG
CUST_00925,Bangalore,TN
CUST_00926,Kolkata,TN
CUST_00927,Chennai,WB
CUST_00928,Hyderabad,KA
CUST_00929,Mumbai,MH
CUST_00930,Pune,GJ
CUST_00931,Chennai,MH
CUST_00932,Mumbai,TN
CUST_00933,Mumbai,RJ
CUST_00934,Ahmedabad,GJ
CUST_00935,Mumbai,WB
CUST_00936,Hyderabad,GJ
CUST_00937,Kolkata,RJ
CUST_00938,Hyderabad,MH
CUST_00939,Delhi,MH
CUST_00940,Chennai,KA
CUST_00941,Kolkata,DL
CUST_00942,Ahmedabad,GJ
CUST_00943,Kolkata,TN
CUST_00944,Kolkata,RJ
CUST_00945,Pune,RJ
CUST_00946,Kolkata,RJ
CUST_00947,Ahmedabad,TN
CUST_00948,Hyderabad,DL
CUST_00949,Kolkata,MH
CUST_00950,Bangalore,KA
CUST_00951,Chennai,KA
CUST_00952,Kolkata,TN
CUST_00953,Chennai,KA
CUST_00954,Bangalore,RJ
CUST_00955,Bangalore,TG
CUST_00956,Chennai,DL
CUST_00957,Mumbai,MH
CUST_00958,Delhi,TG
CUST_00959,Pune,DL
CUST_00960,Mumbai,WB
CUST_00961,Mumbai,GJ
CUST_00962,Hyderabad,TN
CUST_00963,Pune,RJ
CUST_00964,Pune,KA
CUST_00965,Mumbai,WB
CUST_00966,Kolkata,KA
CUST_00967,Hyderabad,TG
CUST_00968,Hyderabad,MH
CUST_00969,Bangalore,MH
CUST_00970,Ahmedabad,MH
CUST_00971,Pune,RJ
CUST_00972,Mumbai,KA
CUST_00973,Bangalore,WB
CUST_00974,Chennai,MH
CUST_00975,Delhi,WB
CUST_00976,Ahmedabad,KA
CUST_00977,Ahmedabad,RJ
CUST_00978,Ahmedabad,TG
CUST_00979,Hyderabad,RJ
CUST_00980,Chennai,WB
CUST_00981,Ahmedabad,RJ
CUST_00982,Chennai,RJ
CUST_00983,Kolkata,TG
CUST_00984,Ahmedabad,KA
CUST_00985,Delhi,KA
CUST_00986,Chennai,TN
CUST_00987,Chennai,RJ
CUST_00988,Delhi,KA
CUST_00989,Ahmedabad,KA
CUST_00990,Delhi,DL
CUST_00991,Chennai,MH
CUST_00992,Delhi,TN
CUST_00993,Chennai,GJ
CUST_00994,Chennai,TN
CUST_00995,Kolkata,TN
CUST_00996,Mumbai,GJ
CUST_00997,Chennai,DL
CUST_00998,Ahmedabad,RJ
CUST_00999,Bangalore,TG
CUST_01000,Hyderabad,KA
CUST_01001,Pune,MH
CUST_01002,Mumbai,WB
CUST_01003,Mumbai,RJ
CUST_01004,Mumbai,GJ
CUST_01005,Kolkata,TG
CUST_01006,Chennai,RJ
CUST_01007,Kolkata,GJ
CUST_01008,Chennai,KA
CUST_01009,Ahmedabad,DL
CUST_01010,Kolkata,RJ
CUST_01011,Kolkata,GJ
CUST_01012,Hyderabad,KA
CUST_01013,Bangalore,KA
CUST_01014,Kolkata,DL
CUST_01015,Hyderabad,TN
CUST_01016,Delhi,RJ
CUST_01017,Bangalore,RJ
CUST_01018,Ahmedabad,TN
CUST_01019,Kolkata,MH
CUST_01020,Pune,MH
CUST_01021,Mumbai,TN
CUST_01022,Delhi,TG
CUST_01023,Delhi,WB
CUST_01024,Ahmedabad,KA
CUST_01025,Hyderabad,WB
CUST_01026,Delhi,KA
CUST_01027,Bangalore,TN
CUST_01028,Kolkata,MH
CUST_01029,Kolkata,TG
CUST_01030,Pune,MH
CUST_01031,Ahmedabad,WB
CUST_01032,Mumbai,MH
CUST_01033,Hyderabad,TN
CUST_01034,Mumbai,TG
CUST_01035,Delhi,WB
CUST_01036,Ahmedabad,TG
CUST_01037,Pune,RJ
CUST_01038,Mumbai,KA
CUST_01039,Bangalore,MH
CUST_01040,Kolkata,TG
CUST_01041,Delhi,DL
CUST_01042,Pune,RJ
CUST_01043,Mumbai,MH
CUST_01044,Hyderabad,KA
CUST_01045,Bangalore,TG
CUST_01046,Bangalore,WB
CUST_01047,Mumbai,KA
CUST_01048,Kolkata,DL
CUST_01049,Mumbai,TG
CUST_01050,Delhi,GJ
CUST_01051,Mumbai,GJ
CUST_01052,Bangalore,TN
CUST_01053,Pune,MH
CUST_01054,Mumbai,WB
CUST_01055,Kolkata,TN
CUST_01056,Ahmedabad,TG
CUST_01057,Pune,GJ
CUST_01058,Hyderabad,GJ
CUST_01059,Chennai,GJ
CUST_01060,Mumbai,TG
CUST_01061,Kolkata,GJ
CUST_01062,Pune,KA
CUST_01063,Kolkata,RJ
CUST_01064,Hyderabad,TG
CUST_01065,Bangalore,WB
CUST_01066,Kolkata,RJ
CUST_01067,Pune,TN
CUST_01068,Kolkata,WB
CUST_01069,Kolkata,RJ
CUST_01070,Kolkata,DL
CUST_01071,Delhi,GJ
CUST_01072,Delhi,DL
CUST_01073,Bangalore,MH
CUST_01074,Mumbai,MH
CUST_01075,Kolkata,RJ
CUST_01076,Hyderabad,DL
CUST_01077,Mumbai,TG
CUST_01078,Hyderabad,WB
CUST_01079,Mumbai,DL
CUST_01080,Bangalore,MH
CUST_01081,Kolkata,DL
CUST_01082,Kolkata,TG
CUST_01083,Chennai,DL
CUST_01084,Hyderabad,WB
CUST_01085,Mumbai,TN
CUST_01086,Mumbai,TG
CUST_01087,Ahmedabad,MH
CUST_01088,Ahmedabad,WB
CUST_01089,Delhi,DL
CUST_01090,Chennai,DL
CUST_01091,Pune,TN
CUST_01092,Ahmedabad,MH
CUST_01093,Pune,MH
CUST_01094,Delhi,KA
CUST_01095,Delhi,MH
CUST_01096,Delhi,TN
CUST_01097,Hyderabad,GJ
CUST_01098,Hyderabad,KA
CUST_01099,Bangalore,KA
CUST_01100,Bangalore,DL
CUST_01101,Delhi,DL
CUST_01102,Chennai,MH
CUST_01103,Mumbai,KA
CUST_01104,Hyderabad,RJ
CUST_01105,Chennai,DL
CUST_01106,Kolkata,TN
CUST_01107,Hyderabad,RJ
CUST_01108,Hyderabad,DL
CUST_01109,Bangalore,TG
CUST_01110,Mumbai,TG
CUST_01111,Mumbai,DL
CUST_01112,Ahmedabad,KA
CUST_01113,Pune,GJ
CUST_01114,Pune,GJ
CUST_01115,Pune,KA
CUST_01116,Pune,WB
CUST_01117,Kolkata,GJ
CUST_01118,Kolkata,TG
CUST_01119,Hyderabad,TN
CUST_01120,Delhi,KA
CUST_01121,Bangalore,MH
CUST_01122,Bangalore,TG
CUST_01123,Pune,TN
CUST_01124,Hyderabad,TN
CUST_01125,Ahmedabad,KA
CUST_01126,Chennai,TN
CUST_01127,Delhi,KA
CUST_01128,Hyderabad,GJ
CUST_01129,Delhi,DL
CUST_01130,Delhi,TG
CUST_01131,Delhi,WB
CUST_01132,Hyderabad,DL
CUST_01133,Pune,TG
CUST_01134,Bangalore,KA
CUST_01135,Bangalore,TG
CUST_01136,Pune,GJ
CUST_01137,Delhi,KA
CUST_01138,Chennai,DL
CUST_01139,Mumbai,MH
CUST_01140,Hyderabad,MH
CUST_01141,Mumbai,RJ
CUST_01142,Ahmedabad,RJ
CUST_01143,Pune,TG
CUST_01144,Chennai,MH
CUST_01145,Hyderabad,KA
CUST_01146,Pune,TN
CUST_01147,Delhi,KA
CUST_01148,Bangalore,TN
CUST_01149,Mumbai,DL
CUST_01150,Kolkata,WB
CUST_01151,Kolkata,TN
CUST_01152,Chennai,MH
CUST_01153,Delhi,KA
CUST_01154,Ahmedabad,DL
CUST_01155,Mumbai,MH
CUST_01156,Delhi,DL
CUST_01157,Mumbai,WB
CUST_01158,Chennai,GJ
CUST_01159,Chennai,KA
CUST_01160,Ahmedabad,TG
CUST_01161,Kolkata,KA
CUST_01162,Delhi,RJ
CUST_01163,Hyderabad,WB
CUST_01164,Kolkata,KA
CUST_01165,Delhi,RJ
CUST_01166,Kolkata,TG
CUST_01167,Hyderabad,TN
CUST_01168,Bangalore,DL
CUST_01169,Bangalore,TG
CUST_01170,Ahmedabad,MH
CUST_01171,Bangalore,WB
CUST_01172,Bangalore,TN
CUST_01173,Pune,MH
CUST_01174,Mumbai,MH
CUST_01175,Pune,WB
CUST_01176,Pune,TN
CUST_01177,Ahmedabad,GJ
CUST_01178,Pune,MH
CUST_01179,Bangalore,MH
CUST_01180,Hyderabad,TN
CUST_01181,Ahmedabad,KA
CUST_01182,Ahmedabad,MH
CUST_01183,Chennai,DL
CUST_01184,Ahmedabad,TN
CUST_01185,Chennai,MH
CUST_01186,Ahmedabad,WB
CUST_01187,Mumbai,TG
CUST_01188,Bangalore,DL
CUST_01189,Ahmedabad,RJ
CUST_01190,Bangalore,RJ
CUST_01191,Bangalore,TG
CUST_01192,Kolkata,RJ
CUST_01193,Ahmedabad,TG
CUST_01194,Delhi,MH
CUST_01195,Kolkata,DL
CUST_01196,Delhi,DL
CUST_01197,Bangalore,KA
CUST_01198,Bangalore,TG
CUST_01199,Kolkata,DL
CUST_01200,Kolkata,KA
CUST_01201,Delhi,TN
CUST_01202,Chennai,KA
CUST_01203,Delhi,WB
CUST_01204,Kolkata,GJ
CUST_01205,Hyderabad,MH
CUST_01206,Kolkata,TN
CUST_01207,Hyderabad,GJ
CUST_01208,Mumbai,GJ
CUST_01209,Kolkata,TN
CUST_01210,Mumbai,WB
CUST_01211,Chennai,KA
CUST_01212,Delhi,MH
CUST_01213,Hyderabad,KA
CUST_01214,Delhi,DL
CUST_01215,Mumbai,KA
CUST_01216,Hyderabad,RJ
CUST_01217,Delhi,TN
CUST_01218,Kolkata,MH
CUST_01219,Bangalore,KA
CUST_01220,Mumbai,MH
CUST_01221,Delhi,MH
CUST_01222,Mumbai,DL
CUST_01223,Pune,DL
CUST_01224,Mumbai,TN
CUST_01225,Hyderabad,WB
CUST_01226,Pune,RJ
CUST_01227,Ahmedabad,GJ
CUST_01228,Hyderabad,MH
CUST_01229,Bangalore,WB
CUST_01230,Pune,GJ
CUST_01231,Ahmedabad,GJ
CUST_01232,Kolkata,RJ
CUST_01233,Mumbai,TN
CUST_01234,Delhi,GJ
CUST_01235,Chennai,RJ
CUST_01236,Mumbai,GJ
CUST_01237,Ahmedabad,MH
CUST_01238,Mumbai,MH
CUST_01239,Bangalore,TG
CUST_01240,Kolkata,WB
CUST_01241,Chennai,KA
CUST_01242,Pune,RJ
CUST_01243,Pune,DL
CUST_01244,Pune,RJ
CUST_01245,Ahmedabad,KA
CUST_01246,Hyderabad,WB
CUST_01247,Hyderabad,DL
CUST_01248,Delhi,KA
CUST_01249,Chennai,TG
CUST_01250,Pune,DL
CUST_01251,Hyderabad,MH
CUST_01252,Ahmedabad,KA
CUST_01253,Delhi,RJ
CUST_01254,Kolkata,DL
CUST_01255,Delhi,TG
CUST_01256,Hyderabad,RJ
CUST_01257,Bangalore,GJ
CUST_01258,Ahmedabad,DL
CUST_01259,Bangalore,DL
CUST_01260,Pune,TG
CUST_01261,Bangalore,GJ
CUST_01262,Pune,KA
CUST_01263,Pune,TN
CUST_01264,Hyderabad,KA
CUST_01265,Bangalore,GJ
CUST_01266,Pune,WB
CUST_01267,Chennai,RJ
CUST_01268,Kolkata,TG
CUST_01269,Delhi,KA
CUST_01270,Delhi,DL
CUST_01271,Hyderabad,TG
CUST_01272,Bangalore,MH
CUST_01273,Bangalore,GJ
CUST_01274,Pune,RJ
CUST_01275,Ahmedabad,KA
CUST_01276,Mumbai,TG
CUST_01277,Pune,RJ
CUST_01278,Kolkata,KA
CUST_01279,Chennai,TG
CUST_01280,Delhi,DL
CUST_01281,Pune,MH
CUST_01282,Mumbai,MH
CUST_01283,Mumbai,WB
CUST_01284,Pune,TG
CUST_01285,Hyderabad,KA
CUST_01286,Delhi,MH
CUST_01287,Hyderabad,GJ
CUST_01288,Chennai,MH
CUST_01289,Mumbai,TN
CUST_01290,Mumbai,TN
CUST_01291,Kolkata,MH
CUST_01292,Chennai,TG
CUST_01293,Mumbai,WB
CUST_01294,Chennai,MH
CUST_01295,Delhi,DL
CUST_01296,Bangalore,RJ
CUST_01297,Mumbai,KA
CUST_01298,Kolkata,WB
CUST_01299,Delhi,DL
CUST_01300,Pune,WB
CUST_01301,Chennai,DL
CUST_01302,Pune,KA
CUST_01303,Hyderabad,KA
CUST_01304,Delhi,TN
CUST_01305,Pune,TG
CUST_01306,Ahmedabad,DL
CUST_01307,Ahmedabad,RJ
CUST_01308,Mumbai,TN
CUST_01309,Chennai,DL
CUST_01310,Bangalore,TN
CUST_01311,Delhi,KA
CUST_01312,Mumbai,WB
CUST_01313,Kolkata,GJ
CUST_01314,Hyderabad,TN
CUST_01315,Chennai,DL
CUST_01316,Delhi,DL
CUST_01317,Ahmedabad,GJ
CUST_01318,Delhi,TG
CUST_01319,Bangalore,RJ
CUST_01320,Ahmedabad,KA
CUST_01321,Bangalore,DL
CUST_01322,Kolkata,MH
CUST_01323,Hyderabad,WB
CUST_01324,Kolkata,TN
CUST_01325,Mumbai,TG
CUST_01326,Mumbai,RJ
CUST_01327,Kolkata,GJ
CUST_01328,Hyderabad,WB
CUST_01329,Kolkata,KA
CUST_01330,Hyderabad,TG
CUST_01331,Hyderabad,RJ
CUST_01332,Pune,TN
CUST_01333,Ahmedabad,TN
CUST_01334,Chennai,GJ
CUST_01335,Hyderabad,MH
CUST_01336,Bangalore,GJ
CUST_01337,Hyderabad,KA
CUST_01338,Hyderabad,TG
CUST_01339,Hyderabad,TG
CUST_01340,Pune,DL
CUST_01341,Ahmedabad,MH
CUST_01342,Pune,MH
CUST_01343,Mumbai,TG
CUST_01344,Pune,TG
CUST_01345,Bangalore,WB
CUST_01346,Bangalore,RJ
CUST_01347,Pune,WB
CUST_01348,Ahmedabad,WB
CUST_01349,Kolkata,MH
CUST_01350,Chennai,DL
CUST_01351,Ahmedabad,TN
CUST_01352,Pune,WB
CUST_01353,Hyderabad,DL
CUST_01354,Delhi,GJ
CUST_01355,Chennai,KA
CUST_01356,Chennai,WB
CUST_01357,Bangalore,GJ
CUST_01358,Chennai,TN
CUST_01359,Pune,KA
CUST_01360,Hyderabad,KA
CUST_01361,Hyderabad,TN
CUST_01362,Mumbai,WB
CUST_01363,Hyderabad,MH
CUST_01364,Ahmedabad,TN
CUST_01365,Hyderabad,TN
CUST_01366,Bangalore,TN
CUST_01367,Hyderabad,KA
CUST_01368,Mumbai,RJ
CUST_01369,Delhi,DL
CUST_01370,Pune,GJ
CUST_01371,Bangalore,MH
CUST_01372,Ahmedabad,WB
CUST_01373,Delhi,WB
CUST_01374,Bangalore,GJ
CUST_01375,Kolkata,DL
CUST_01376,Chennai,TN
CUST_01377,Kolkata,RJ
CUST_01378,Hyderabad,MH
CUST_01379,Delhi,WB
CUST_01380,Hyderabad,GJ
CUST_01381,Chennai,TG
CUST_01382,Bangalore,RJ
CUST_01383,Chennai,GJ
CUST_01384,Mumbai,RJ
CUST_01385,Chennai,WB
CUST_01386,Mumbai,TN
CUST_01387,Chennai,TG
CUST_01388,Pune,DL
CUST_01389,Mumbai,MH
CUST_01390,Delhi,DL
CUST_01391,Hyderabad,DL
CUST_01392,Ahmedabad,GJ
CUST_01393,Hyderabad,RJ
CUST_01394,Kolkata,MH
CUST_01395,Hyderabad,MH
CUST_01396,Bangalore,WB
CUST_01397,Pune,WB
CUST_01398,Chennai,MH
CUST_01399,Kolkata,TG
CUST_01400,Bangalore,KA
CUST_01401,Bangalore,WB
CUST_01402,Mumbai,KA
CUST_01403,Hyderabad,GJ
CUST_01404,Delhi,TG
CUST_01405,Ahmedabad,MH
CUST_01406,Delhi,TG
CUST_01407,Kolkata,WB
CUST_01408,Pune,DL
CUST_01409,Delhi,GJ
CUST_01410,Chennai,MH
CUST_01411,Delhi,TN
CUST_01412,Kolkata,GJ
CUST_01413,Ahmedabad,RJ
CUST_01414,Delhi,KA
CUST_01415,Chennai,TG
CUST_01416,Mumbai,MH
CUST_01417,Pune,GJ
CUST_01418,Kolkata,TG
CUST_01419,Mumbai,MH
CUST_01420,Mumbai,WB
CUST_01421,Mumbai,GJ
CUST_01422,Bangalore,WB
CUST_01423,Pune,GJ
CUST_01424,Ahmedabad,WB
CUST_01425,Hyderabad,RJ
CUST_01426,Pune,TG
CUST_01427,Bangalore,TN
CUST_01428,Hyderabad,GJ
CUST_01429,Pune,RJ
CUST_01430,Mumbai,GJ
CUST_01431,Kolkata,WB
CUST_01432,Hyderabad,MH
CUST_01433,Chennai,GJ
CUST_01434,Chennai,RJ
CUST_01435,Delhi,WB
CUST_01436,Hyderabad,DL
CUST_01437,Kolkata,WB
CUST_01438,Ahmedabad,TG
CUST_01439,Bangalore,TN
CUST_01440,Mumbai,DL
CUST_01441,Delhi,TG
CUST_01442,Chennai,TG
CUST_01443,Bangalore,TG
CUST_01444,Bangalore,MH
CUST_01445,Mumbai,TG
CUST_01446,Ahmedabad,MH
CUST_01447,Ahmedabad,TG
CUST_01448,Hyderabad,KA
CUST_01449,Chennai,RJ
CUST_01450,Ahmedabad,DL
CUST_01451,Kolkata,KA
CUST_01452,Ahmedabad,TG
CUST_01453,Bangalore,DL
CUST_01454,Mumbai,DL
CUST_01455,Kolkata,GJ
CUST_01456,Hyderabad,TN
CUST_01457,Chennai,KA
CUST_01458,Hyderabad,TN
CUST_01459,Bangalore,DL
CUST_01460,Kolkata,MH
CUST_01461,Kolkata,DL
CUST_01462,Kolkata,TN
CUST_01463,Bangalore,KA
CUST_01464,Bangalore,TG
CUST_01465,Hyderabad,GJ
CUST_01466,Delhi,GJ
CUST_01467,Hyderabad,GJ
CUST_01468,Chennai,TG
CUST_01469,Mumbai,GJ
CUST_01470,Kolkata,KA
CUST_01471,Delhi,TG
CUST_01472,Mumbai,GJ
CUST_01473,Delhi,TG
CUST_01474,Ahmedabad,TN
CUST_01475,Ahmedabad,RJ
CUST_01476,Pune,RJ
CUST_01477,Ahmedabad,KA
CUST_01478,Hyderabad,WB
CUST_01479,Ahmedabad,MH
CUST_01480,Bangalore,GJ
CUST_01481,Kolkata,MH
CUST_01482,Hyderabad,TG
CUST_01483,Mumbai,MH
CUST_01484,Pune,KA
CUST_01485,Pune,KA
CUST_01486,Pune,DL
CUST_01487,Mumbai,RJ
CUST_01488,Mumbai,GJ
CUST_01489,Mumbai,DL
CUST_01490,Mumbai,MH
CUST_01491,Pune,WB
CUST_01492,Pune,DL
CUST_01493,Delhi,DL
CUST_01494,Hyderabad,KA
CUST_01495,Kolkata,WB
CUST_01496,Ahmedabad,TG
CUST_01497,Ahmedabad,MH
CUST_01498,Bangalore,DL
CUST_01499,Pune,WB
CUST_01500,Bangalore,RJ
CUST_01501,Hyderabad,GJ
CUST_01502,Hyderabad,WB
CUST_01503,Bangalore,RJ
CUST_01504,Pune,MH
CUST_01505,Bangalore,WB
CUST_01506,Ahmedabad,RJ
CUST_01507,Delhi,WB
CUST_01508,Ahmedabad,WB
CUST_01509,Chennai,GJ
CUST_01510,Pune,RJ
CUST_01511,Pune,RJ
CUST_01512,Kolkata,DL
CUST_01513,Mumbai,MH
CUST_01514,Chennai,GJ
CUST_01515,Hyderabad,WB
CUST_01516,Pune,WB
CUST_01517,Bangalore,DL
CUST_01518,Chennai,MH
CUST_01519,Kolkata,KA
CUST_01520,Hyderabad,GJ
CUST_01521,Mumbai,DL
CUST_01522,Mumbai,MH
CUST_01523,Kolkata,GJ
CUST_01524,Kolkata,WB
CUST_01525,Bangalore,MH
CUST_01526,Pune,MH
CUST_01527,Mumbai,TG
CUST_01528,Hyderabad,MH
CUST_01529,Chennai,KA
CUST_01530,Hyderabad,MH
CUST_01531,Delhi,KA
CUST_01532,Delhi,WB
CUST_01533,Kolkata,KA
CUST_01534,Bangalore,GJ
CUST_01535,Delhi,WB
CUST_01536,Mumbai,WB
CUST_01537,Hyderabad,KA
CUST_01538,Hyderabad,RJ
CUST_01539,Kolkata,DL
CUST_01540,Pune,TN
CUST_01541,Pune,RJ
CUST_01542,Chennai,MH
CUST_01543,Kolkata,TG
CUST_01544,Ahmedabad,TN
CUST_01545,Chennai,MH
CUST_01546,Ahmedabad,RJ
CUST_01547,Pune,RJ
CUST_01548,Kolkata,MH
CUST_01549,Ahmedabad,WB
CUST_01550,Kolkata,MH
CUST_01551,Kolkata,TG
CUST_01552,Pune,RJ
CUST_01553,Chennai,MH
CUST_01554,Chennai,KA
CUST_01555,Kolkata,TN
CUST_01556,Delhi,KA
CUST_01557,Bangalore,TG
CUST_01558,Pune,MH
CUST_01559,Bangalore,GJ
CUST_01560,Bangalore,TG
CUST_01561,Chennai,WB
CUST_01562,Chennai,KA
CUST_01563,Delhi,KA
CUST_01564,Bangalore,DL
CUST_01565,Bangalore,MH
CUST_01566,Kolkata,WB
CUST_01567,Chennai,GJ
CUST_01568,Bangalore,KA
CUST_01569,Hyderabad,KA
CUST_01570,Delhi,WB
CUST_01571,Ahmedabad,TG
CUST_01572,Hyderabad,TG
CUST_01573,Hyderabad,MH
CUST_01574,Ahmedabad,RJ
CUST_01575,Pune,DL
CUST_01576,Pune,KA
CUST_01577,Delhi,RJ
CUST_01578,Hyderabad,RJ
CUST_01579,Bangalore,DL
CUST_01580,Chennai,RJ
CUST_01581,Delhi,RJ
CUST_01582,Kolkata,TG
CUST_01583,Ahmedabad,TG
CUST_01584,Hyderabad,TN
CUST_01585,Delhi,GJ
CUST_01586,Mumbai,MH
CUST_01587,Mumbai,RJ
CUST_01588,Pune,TN
CUST_01589,Ahmedabad,GJ
CUST_01590,Chennai,TN
CUST_01591,Bangalore,TN
CUST_01592,Chennai,MH
CUST_01593,Chennai,MH
CUST_01594,Chennai,WB
CUST_01595,Ahmedabad,DL
CUST_01596,Chennai,DL
CUST_01597,Kolkata,WB
CUST_01598,Ahmedabad,WB
CUST_01599,Kolkata,TG
CUST_01600,Ahmedabad,GJ
CUST_01601,Pune,TN
CUST_01602,Delhi,RJ
CUST_01603,Mumbai,WB
CUST_01604,Chennai,KA
CUST_01605,Pune,DL
CUST_01606,Delhi,WB
CUST_01607,Mumbai,KA
CUST_01608,Hyderabad,KA
CUST_01609,Bangalore,KA
CUST_01610,Kolkata,TG
CUST_01611,Hyderabad,TG
CUST_01612,Ahmedabad,RJ
CUST_01613,Mumbai,RJ
CUST_01614,Hyderabad,KA
CUST_01615,Bangalore,GJ
CUST_01616,Pune,TG
CUST_01617,Mumbai,TN
CUST_01618,Hyderabad,KA
CUST_01619,Kolkata,TN
CUST_01620,Kolkata,TN
CUST_01621,Delhi,KA
CUST_01622,Hyderabad,DL
CUST_01623,Chennai,GJ
CUST_01624,Hyderabad,KA
CUST_01625,Pune,RJ
CUST_01626,Mumbai,KA
CUST_01627,Mumbai,TG
CUST_01628,Pune,KA
CUST_01629,Hyderabad,DL
CUST_01630,Pune,TG
CUST_01631,Bangalore,RJ
CUST_01632,Ahmedabad,MH
CUST_01633,Pune,MH
CUST_01634,Kolkata,TN
CUST_01635,Pune,GJ
CUST_01636,Mumbai,TN
CUST_01637,Kolkata,DL
CUST_01638,Mumbai,WB
CUST_01639,Delhi,RJ
CUST_01640,Chennai,GJ
CUST_01641,Mumbai,RJ
CUST_01642,Kolkata,MH
CUST_01643,Delhi,TN
CUST_01644,Mumbai,RJ
CUST_01645,Bangalore,MH
CUST_01646,Pune,DL
CUST_01647,Chennai,DL
CUST_01648,Mumbai,WB
CUST_01649,Delhi,RJ
CUST_01650,Bangalore,WB
CUST_01651,Hyderabad,TG
CUST_01652,Delhi,GJ
CUST_01653,Pune,RJ
CUST_01654,Delhi,DL
CUST_01655,Bangalore,TN
CUST_01656,Delhi,MH
CUST_01657,Bangalore,KA
CUST_01658,Mumbai,WB
CUST_01659,Ahmedabad,KA
CUST_01660,Bangalore,RJ
CUST_01661,Bangalore,TN
CUST_01662,Chennai,WB
CUST_01663,Bangalore,KA
CUST_01664,Bangalore,GJ
CUST_01665,Hyderabad,TN
CUST_01666,Ahmedabad,MH
CUST_01667,Mumbai,GJ
CUST_01668,Pune,TN
CUST_01669,Chennai,TG
CUST_01670,Hyderabad,WB
CUST_01671,Kolkata,DL
CUST_01672,Ahmedabad,MH
CUST_01673,Mumbai,RJ
CUST_01674,Mumbai,GJ
CUST_01675,Kolkata,GJ
CUST_01676,Pune,KA
CUST_01677,Bangalore,WB
CUST_01678,Hyderabad,RJ
CUST_01679,Delhi,DL
CUST_01680,Chennai,TN
CUST_01681,Delhi,DL
CUST_01682,Kolkata,WB
CUST_01683,Mumbai,WB
CUST_01684,Pune,TG
CUST_01685,Mumbai,TG
CUST_01686,Chennai,DL
CUST_01687,Mumbai,TN
CUST_01688,Mumbai,DL
CUST_01689,Chennai,WB
CUST_01690,Hyderabad,WB
CUST_01691,Hyderabad,KA
CUST_01692,Chennai,TG
CUST_01693,Pune,RJ
CUST_01694,Kolkata,RJ
CUST_01695,Ahmedabad,RJ
CUST_01696,Mumbai,KA
CUST_01697,Pune,MH
CUST_01698,Mumbai,RJ
CUST_01699,Ahmedabad,WB
CUST_01700,Kolkata,KA
CUST_01701,Hyderabad,DL
CUST_01702,Pune,TG
CUST_01703,Bangalore,TG
CUST_01704,Bangalore,TN
CUST_01705,Ahmedabad,DL
CUST_01706,Bangalore,TN
CUST_01707,Hyderabad,KA
CUST_01708,Ahmedabad,GJ
CUST_01709,Hyderabad,RJ
CUST_01710,Kolkata,MH
CUST_01711,Mumbai,DL
CUST_01712,Kolkata,DL
CUST_01713,Kolkata,DL
CUST_01714,Hyderabad,TN
CUST_01715,Ahmedabad,KA
CUST_01716,Ahmedabad,DL
CUST_01717,Bangalore,GJ
CUST_01718,Delhi,DL
CUST_01719,Mumbai,TG
CUST_01720,Hyderabad,RJ
CUST_01721,Bangalore,MH
CUST_01722,Pune,RJ
CUST_01723,Delhi,TG
CUST_01724,Delhi,TG
CUST_01725,Hyderabad,MH
CUST_01726,Chennai,GJ
CUST_01727,Mumbai,KA
CUST_01728,Delhi,TG
CUST_01729,Hyderabad,KA
CUST_01730,Hyderabad,TG
CUST_01731,Bangalore,WB
CUST_01732,Pune,MH
CUST_01733,Chennai,TG
