product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,hsn_code,gst_rate,cost_price_brl,selling_price_brl,cost_price_inr,selling_price_inr,stock_quantity,reorder_point,max_stock_level,last_sale_date,days_since_last_sale,is_dead_stock
6881872c707ad95aa81fdd385223eca5,casa_construcao,44.0,1130.0,1.0,233.0,17.0,14.0,16.0,9999,18,58.87891658694228,74.99,1030.38,1312.32,186,37,279,2017-10-23 16:19:19,359,True
2942a8c2c52f01cf90a2552946eb5383,informatica_acessorios,49.0,365.0,2.0,200.0,16.0,17.0,22.0,9999,18,26.540686171865776,36.9,464.46,645.75,175,35,262,2018-06-18 19:57:43,120,False
2b5ae8fa7040dc2ecc8483150f36a667,bebes,33.0,1066.0,6.0,600.0,35.0,7.0,40.0,9999,18,122.7968363444465,168.0,2148.94,2940.0,303,60,454,2017-05-16 17:46:06,518,True
d88a953f5d1e00cbfb5785dcb8a9f81f,brinquedos,41.0,547.0,5.0,3100.0,72.0,11.0,13.0,9999,18,31.194703327500214,39.9,545.91,698.25,223,44,334,2017-05-15 14:14:21,520,True
d540d228abea2bb0713acb40e4f3d341,pet_shop,56.0,2358.0,6.0,2350.0,42.0,22.0,32.0,2309,18,198.51474623485169,254.0,3474.01,4445.0,180,36,270,2018-07-23 18:42:13,85,False
4aa6014eceb682077f9dc4bffebc05b0,utilidades_domesticas,43.0,1002.0,3.0,10150.0,89.0,15.0,40.0,9999,18,232.79948402847737,291.1853191489362,4073.99,5095.74,320,64,480,2018-06-30 07:43:15,109,False
8bed4c826276d0ffcb0f5eb40861f9ea,informatica_acessorios,59.0,429.0,2.0,350.0,20.0,15.0,20.0,9999,18,64.13771507125519,89.9,1122.41,1573.25,349,69,523,2017-05-19 18:12:19,515,True
7d9f42ecf65ca91f7e28483c5008dc4b,cama_mesa_banho,60.0,234.0,1.0,1600.0,34.0,7.0,32.0,9999,18,117.79547642439051,149.9,2061.42,2623.25,57,11,85,2018-07-02 21:45:21,106,False
a3816405c56f1df398541ee9c498b056,utilidades_domesticas,60.0,465.0,4.0,300.0,20.0,11.0,15.0,9999,18,21.061070684062276,29.0,368.57,507.5,422,84,633,2017-12-20 11:07:49,301,True
a8e69cb7ca2c04d5ba7f73b2385f2a76,esporte_lazer,53.0,2422.0,2.0,107.0,18.0,9.0,14.0,9999,18,32.10786031569446,45.0,561.89,787.5,446,89,669,2018-05-09 13:01:24,161,False
3bfd406881ee395530b18ca51670161e,pet_shop,60.0,86.0,4.0,1000.0,16.0,35.0,20.0,2309,18,149.52095915670907,189.99,2616.62,3324.82,298,59,447,2017-05-30 16:35:43,505,True
46e331e83e48420b6f7a8404cf204e0b,climatizacao,56.0,903.0,6.0,10050.0,35.0,28.0,16.0,9999,18,430.5703831025701,559.9,7534.98,9798.25,461,92,691,2018-08-07 20:45:25,70,False
ddcb7473fdc5368c019e3ef6fbde816b,automotivo,54.0,586.0,1.0,2950.0,41.0,19.0,41.0,9999,18,37.29127601587012,52.75,652.6,923.12,301,60,451,2018-06-11 15:05:05,128,False
c38d96175ed7d2d5c3391317b77f8eb0,cama_mesa_banho,57.0,402.0,1.0,850.0,16.0,10.0,16.0,9999,18,53.977713936387495,69.99,944.61,1224.82,481,96,721,2018-02-15 20:24:30,243,True
112d3b0704a6ed73f5b7bbbaf59362b5,utilidades_domesticas,57.0,380.0,2.0,550.0,18.0,12.0,12.0,9999,18,58.245354366185424,75.0,1019.29,1312.5,129,25,193,2018-01-21 19:27:38,268,True
62a4a26db134b53fdcc0cd817c2175f1,beleza_saude,46.0,428.0,1.0,400.0,19.0,28.0,17.0,9999,18,44.64436946666059,62.9,781.28,1100.75,217,43,325,2018-01-08 21:43:10,281,True
45db4516caf5bf0516fb08b73fd14d1e,malas_acessorios,47.0,571.0,2.0,550.0,16.0,6.0,11.0,9999,18,20.649279392835908,26.99,361.36,472.32,110,22,165,2018-02-20 17:41:01,238,True
200eed7d1d3482898094819dbec1cb52,utilidades_domesticas,48.0,1202.0,3.0,500.0,19.0,12.0,12.0,9999,18,27.805578312275088,36.9,486.6,645.75,127,25,190,2017-04-25 10:10:12,540,True
46f5ded2b6575266fc1458155a3f1fad,cama_mesa_banho,56.0,437.0,2.0,1150.0,40.0,9.0,50.0,9999,18,36.391017206580734,48.0,636.84,840.0,100,20,150,2018-04-17 17:48:12,182,True
b596e2d70dd2f5fb5ff9ee2a1c803e5b,esporte_lazer,53.0,748.0,2.0,6300.0,42.0,20.0,32.0,9999,18,192.18131450457568,257.49,3363.17,4506.08,299,59,448,2018-01-25 22:33:04,264,True
082175ee534338e4fd967076a6f848e5,eletrodomesticos,56.0,175.0,3.0,100.0,27.0,13.0,17.0,9999,18,41.16858076502989,52.0,720.45,910.0,254,50,381,2018-05-03 18:35:23,166,False
9c54fc6d530332481d147e58ed7d3eb5,esporte_lazer,59.0,1225.0,2.0,500.0,16.0,16.0,16.0,9999,18,124.52559238814936,175.0,2179.2,3062.5,260,52,390,2018-02-02 14:13:03,257,True
b482227c47a1f1b99911d7760d17d8b8,perfumaria,39.0,991.0,3.0,200.0,20.0,20.0,20.0,9999,18,149.56742958355625,193.5,2617.43,3386.25,371,74,556,2018-04-30 11:07:12,170,False
1782400950423c9b12600278b8ef65d3,perfumaria,58.0,553.0,1.0,567.0,23.0,15.0,16.0,9999,18,332.6136880750838,422.11428571428576,5820.74,7387.0,129,25,193,2018-02-06 15:33:59,253,True
2a6d3f9c3a96e62e0ca38559cbf6410b,eletronicos,41.0,318.0,1.0,125.0,21.0,13.0,18.0,9999,18,13.767366221188428,18.9,240.93,330.75,137,27,205,2018-04-03 11:43:35,197,True
6df665a20caa80a66804f836165bbf36,automotivo,48.0,1841.0,1.0,4300.0,31.0,11.0,31.0,9999,18,438.1986436348043,595.99,7668.48,10429.83,409,81,613,2017-01-23 19:32:40,631,True
2e6c12b01b91073e4cad9732887edc57,automotivo,54.0,1291.0,2.0,153.0,16.0,6.0,17.0,9999,18,30.57231421674661,39.9,535.02,698.25,297,59,445,2017-05-09 21:43:41,525,True
6d811b6e8cada9a8f7f38bb315620e1b,esporte_lazer,59.0,447.0,5.0,8700.0,25.0,60.0,40.0,9999,18,119.39217431825652,150.63333333333333,2089.36,2636.08,347,69,520,2017-11-27 20:02:37,323,True
be68ca1484d5bcc92f0949413e5eb445,ferramentas_jardim,34.0,423.0,1.0,900.0,16.0,16.0,16.0,9999,18,20.63862455515993,28.0,361.18,490.0,59,11,88,2018-01-07 15:30:59,283,True
d5c51256683179f6692b91f5967c5bd4,casa_construcao,47.0,83.0,2.0,4850.0,40.0,25.0,30.0,9999,18,94.24705352688535,120.0,1649.32,2100.0,298,59,447,2018-07-25 13:04:29,84,False
5450ae624c196f64c291a61b12ffa3ee,informatica_acessorios,43.0,321.0,3.0,200.0,16.0,13.0,18.0,9999,18,23.890908190287117,31.963333333333335,418.09,559.36,496,99,744,2017-09-17 11:00:01,395,True
38afdf723b95d455b418a0f57d623c6b,moveis_decoracao,38.0,479.0,3.0,2500.0,34.0,6.0,28.0,9999,18,94.29515951880313,119.9,1650.17,2098.25,125,25,187,2017-12-18 22:22:16,302,True
6c951a66dffc261311c2acc0bf0ff2fe,cool_stuff,59.0,224.0,4.0,500.0,55.0,15.0,45.0,9505,18,55.216115644071614,78.1,966.28,1366.75,82,16,123,2017-06-06 21:40:11,497,True
bd5556852920e0d5ebb6044894391ca6,esporte_lazer,53.0,3219.0,10.0,250.0,28.0,13.0,14.0,9999,18,26.783127777294958,34.49,468.7,603.58,366,73,549,2017-11-27 13:48:45,324,True
2983053977d2a69111a0a674fb7e5fab,papelaria,59.0,344.0,7.0,2000.0,60.0,20.0,29.0,9999,18,71.50080952068814,99.0,1251.26,1732.5,376,75,564,2017-11-25 22:10:00,325,True
261244fc4d0197d8772346872f5b0f5e,moveis_cozinha_area_de_servico_jantar_e_jardim,54.0,785.0,5.0,975.0,41.0,12.0,12.0,9999,18,31.056298791092402,40.65238095238095,543.49,711.42,143,28,214,2018-08-17 07:32:27,61,False
c3fb02b29695e526cd3988bdd55ba013,bebes,24.0,655.0,1.0,300.0,42.0,25.0,15.0,9999,18,20.261709687861206,25.49,354.58,446.08,487,97,730,2018-04-19 13:18:07,181,True
ae6a082af3a596a2fcbef378ebfae8c6,livros_interesse_geral,40.0,421.0,1.0,150.0,26.0,2.0,26.0,9999,18,22.515365886380888,30.0,394.02,525.0,494,98,741,2018-08-07 09:46:50,71,False
3c1f8775831d28ef01f05143a9be9ecc,informatica_acessorios,52.0,1026.0,1.0,233.0,19.0,17.0,19.0,9999,18,49.946739704706815,65.0,874.07,1137.5,53,10,79,2018-01-27 13:12:50,263,True
519246f38910c45249e57a9f9b9fc142,telefonia,59.0,534.0,2.0,392.0,17.0,11.0,13.0,9999,18,140.37492509868312,179.0,2456.56,3132.5,128,25,192,2018-06-17 16:38:45,122,False
682fa9a2b1120191903abcde5950f072,esporte_lazer,50.0,596.0,2.0,700.0,22.0,22.0,22.0,9999,18,105.47403445784393,139.9,1845.8,2448.25,164,32,246,2018-02-07 18:50:06,251,True
7faa2f80dd4c483a89f204c073c5b447,relogios_presentes,57.0,1343.0,3.0,400.0,17.0,12.0,12.0,9999,18,82.04001990272447,105.0,1435.7,1837.5,92,18,138,2018-03-09 18:07:53,221,True
53da2e917302c9e5e834b9968ea829a7,automotivo,57.0,868.0,3.0,500.0,24.0,6.0,26.0,9999,18,36.4969246720755,47.99,638.7,839.82,137,27,205,2018-01-25 15:14:35,265,True
041022915a950ec95b761b690ddb6b24,cool_stuff,63.0,351.0,3.0,1450.0,62.0,15.0,32.0,9505,18,101.34968222244173,132.38000000000002,1773.62,2316.65,139,27,208,2017-11-14 17:41:00,336,True
dde1e366db6c0e996f4e1d92122b431c,cama_mesa_banho,60.0,216.0,1.0,950.0,36.0,14.0,26.0,9999,18,44.59974428320576,59.99,780.5,1049.82,436,87,654,2018-07-24 01:34:25,85,False
7ac5f520abfc0589418bc7c76cea7a7c,cama_mesa_banho,59.0,349.0,2.0,1550.0,30.0,10.0,30.0,9999,18,92.96662861374072,119.4,1626.92,2089.5,95,19,142,2018-07-25 10:52:19,84,False
789ad1b65fbd127472ba15371dd1144a,alimentos,58.0,3815.0,3.0,3150.0,30.0,28.0,28.0,9999,18,40.40817844808625,54.49,707.14,953.58,196,39,294,2018-07-25 20:12:29,83,False
c874b6cca27efc978feed6fd55b2985c,bebes,43.0,740.0,1.0,23200.0,31.0,85.0,54.0,9999,18,392.1167469981638,499.0,6862.04,8732.5,334,66,501,2018-01-22 18:06:21,267,True
3d250bb3d2b89c9bea15327aed52d8ca,perfumaria,55.0,898.0,1.0,275.0,16.0,14.0,16.0,9999,18,32.244494599363904,44.9,564.28,785.75,334,66,501,2018-07-29 08:05:14,80,False
0eb14dca77e29c41da121dfa88b4b0ea,relogios_presentes,59.0,136.0,5.0,200.0,16.0,2.0,11.0,9999,18,28.31624101008947,39.0,495.53,682.5,345,69,517,2017-10-11 19:05:29,370,True
5b3c2a0b39f0a99d946e2055617d11f2,brinquedos,40.0,881.0,3.0,6550.0,30.0,20.0,54.0,9999,18,331.46380580104557,464.99,5800.62,8137.32,170,34,255,2018-07-29 02:55:34,80,False
423a6644f0aa529e8828ff1f91003690,agro_industria_e_comercio,54.0,2352.0,3.0,5800.0,30.0,30.0,20.0,9999,18,326.12614836766136,446.8333333333333,5707.21,7819.58,374,74,561,2018-08-20 14:22:51,58,False
2b8ac7ded4ff025f0bd9b02f5c9531ba,esporte_lazer,34.0,693.0,2.0,1400.0,81.0,2.0,21.0,9999,18,208.73679367358713,269.0,3652.89,4707.5,445,89,667,2017-02-16 12:58:36,608,True
060e9872b582bceaa83d520807008f1b,ferramentas_jardim,28.0,420.0,1.0,5500.0,29.0,29.0,39.0,9999,18,103.69830097842869,134.835,1814.72,2359.61,332,66,498,2018-08-21 20:13:02,56,False
4e873a046c5134adb52de054a25db91d,telefonia,53.0,435.0,2.0,150.0,19.0,3.0,11.0,9999,18,21.422843940310113,29.99,374.9,524.82,183,36,274,2018-06-23 18:59:11,115,False
6b8de030922a59c3d23fa6864ad3f436,esporte_lazer,36.0,2908.0,1.0,650.0,18.0,18.0,18.0,9999,18,81.36696755444683,113.0,1423.92,1977.5,227,45,340,2018-02-28 21:27:53,230,True
797b0bf4316b47e82d45e3a4b5d828da,perfumaria,29.0,201.0,1.0,200.0,16.0,7.0,11.0,9999,18,7.869550361496809,9.9,137.72,173.25,444,88,666,2017-08-21 10:31:19,422,True
ab507d0f8d9ac91607f9cff20a8c5684,climatizacao,55.0,855.0,1.0,4800.0,58.0,59.0,25.0,9999,18,300.2483206541685,377.9,5254.35,6613.25,396,79,594,2018-02-15 09:06:06,244,True
5c17779da282cc147ca50c6904cf3d01,perfumaria,41.0,278.0,1.0,200.0,16.0,4.0,11.0,9999,18,7.040571848337928,9.9,123.21,173.25,259,51,388,2017-02-11 20:41:14,612,True
742c48e1bbcfabe4528d5f68cd4dc432,esporte_lazer,57.0,578.0,6.0,450.0,30.0,16.0,16.0,9999,18,44.12870112240754,63.0,772.25,1102.5,323,64,484,2018-04-07 08:07:23,193,True
db4e53a9c9aa94503fbeb12a2fdbf7ba,esporte_lazer,25.0,1637.0,1.0,12400.0,20.0,25.0,12.0,9999,18,59.49757932915095,75.6,1041.21,1323.0,456,91,684,2017-10-13 02:17:22,369,True
5cc37c2c2b8ea0c98010d1ee6028e45b,eletroportateis,59.0,2212.0,4.0,8700.0,40.0,16.0,40.0,9999,18,1042.502886955614,1349.0,18243.8,23607.5,474,94,711,2018-08-06 18:45:01,71,False
695cb7d69f96dcd38681d4a4d485bc85,moveis_decoracao,52.0,327.0,4.0,6350.0,51.0,13.0,51.0,9999,18,319.6867161991751,449.9,5594.52,7873.25,261,52,391,2018-04-06 17:22:37,194,True
6b9411af71e48f2e3ed1f01640c3a75e,moveis_decoracao,60.0,2050.0,2.0,3000.0,69.0,11.0,11.0,9999,18,116.12341858480097,148.0,2032.16,2590.0,311,62,466,2018-01-15 10:06:32,275,True
1e88eb1734651579b4928df098f4d86c,moveis_decoracao,60.0,702.0,2.0,600.0,26.0,8.0,17.0,9999,18,54.27361405979088,75.6,949.79,1323.0,133,26,199,2018-04-17 15:53:53,183,True
3732271dbc064b3c2c372c5675c914ce,bebes,46.0,736.0,2.0,1467.0,32.0,23.0,30.0,9999,18,185.21049661767435,238.945,3241.18,4181.54,158,31,237,2017-12-10 13:53:34,311,True
447b7437663c07b241787482238e1d58,fashion_bolsas_e_acessorios,58.0,1359.0,1.0,200.0,16.0,2.0,11.0,9999,18,37.41534775233337,48.3,654.77,845.25,427,85,640,2017-11-24 13:48:39,327,True
a0b71dda13dd0e2ee63a7afb64af5327,utilidades_domesticas,57.0,494.0,2.0,250.0,24.0,11.0,20.0,9999,18,14.261246675116018,19.99,249.57,349.82,128,25,192,2018-07-21 22:35:58,87,False
aeb2db5f8c0fe1e55a951d49dd331fc3,informatica_acessorios,35.0,1101.0,1.0,250.0,42.0,2.0,30.0,9999,18,27.570763098765873,38.9,482.49,680.75,67,13,100,2018-06-10 12:58:22,129,False
2805706c5fde90cdec740394a68ee707,relogios_presentes,52.0,555.0,1.0,417.0,19.0,12.0,14.0,9999,18,527.356669620426,679.0,9228.74,11882.5,204,40,306,2017-11-25 14:29:06,326,True
b74e0968890981b1e3ef7e98df23ed33,beleza_saude,55.0,187.0,1.0,200.0,24.0,5.0,16.0,9999,18,21.5838336872983,29.99,377.72,524.82,118,23,177,2018-08-16 22:02:32,61,False
918d420adcb5ca26487f9fff29535fd6,utilidades_domesticas,55.0,726.0,1.0,4200.0,35.0,20.0,35.0,9999,18,55.15931476510935,69.0,965.29,1207.5,264,52,396,2018-08-16 12:18:45,62,False
b5b1ef3701c288dedcb700f5cd3061f2,brinquedos,32.0,373.0,2.0,200.0,35.0,16.0,30.0,9999,18,247.4218004670783,328.89,4329.88,5755.58,88,17,132,2017-08-16 17:18:48,427,True
8ce450d8a20c20e17ba1536a19f60d39,cama_mesa_banho,45.0,729.0,1.0,3400.0,20.0,30.0,30.0,9999,18,125.2566887865779,159.93333333333334,2191.99,2798.83,453,90,679,2017-11-24 22:08:39,326,True
63c21c167a87abcbed6efe83c8169866,construcao_ferramentas_seguranca,59.0,825.0,1.0,1100.0,30.0,10.0,25.0,9999,18,215.50073611181287,285.0,3771.26,4987.5,423,84,634,2018-03-26 20:39:11,204,True
96a5ff4a6e07ebe2f09a6ee132303df3,informatica_acessorios,29.0,832.0,2.0,3100.0,27.0,2.0,16.0,9999,18,301.87881192138354,395.34,5282.88,6918.45,153,30,229,2017-11-30 22:27:48,320,True
e32ec50062d77cbd89601812fe6acc35,esporte_lazer,24.0,1504.0,1.0,300.0,23.0,8.0,15.0,9999,18,21.308223806679774,29.9,372.89,523.25,438,87,657,2017-02-22 21:14:33,601,True
8c4254fc0b9043ade973297a789b042d,sinalizacao_e_seguranca,59.0,572.0,4.0,400.0,19.0,11.0,14.0,9999,18,21.406100175904122,28.99,374.61,507.32,154,30,231,2018-01-05 00:47:54,285,True
0e8455af924fb157b26a4ab95f28bb10,telefonia,50.0,3704.0,6.0,50.0,21.0,8.0,13.0,9999,18,61.188893539495844,81.99,1070.81,1434.82,329,65,493,2017-08-30 16:05:34,413,True
ab57d2064d8806f9cc9d5734e332a969,fashion_bolsas_e_acessorios,56.0,731.0,1.0,300.0,16.0,2.0,11.0,9999,18,49.655897606213955,69.3,868.98,1212.75,76,15,114,2017-11-20 21:10:02,330,True
cda185193c72c0eb8dde03f20f101230,utilidades_domesticas,57.0,1782.0,1.0,1100.0,24.0,24.0,24.0,9999,18,54.32390161649326,69.5,950.67,1216.25,450,90,675,2017-12-03 17:40:22,317,True
8471182114c4e0e3b1586fef0ad240a9,automotivo,30.0,313.0,4.0,500.0,25.0,16.0,20.0,9999,18,104.20305958068224,144.9,1823.55,2535.75,186,37,279,2017-12-28 11:05:22,293,True
0984eaa8480e41aded35bd7b5131a1c1,beleza_saude,58.0,540.0,1.0,30000.0,55.0,75.0,61.0,9999,18,669.3603836802317,890.0,11713.81,15575.0,266,53,399,2017-08-13 13:09:12,430,True
5f4f9900058f5deda33d748e733a5292,utilidades_domesticas,56.0,1185.0,4.0,500.0,28.0,10.0,27.0,9999,18,35.78762359816311,49.9,626.28,873.25,326,65,489,2017-11-02 19:46:06,348,True
a4462e7d5df840cbd075f0224bf42554,beleza_saude,43.0,2027.0,4.0,550.0,30.0,5.0,20.0,9999,18,574.2088998672393,729.0,10048.66,12757.5,462,92,693,2018-08-07 21:40:46,70,False
4632bc49b300378ed4f1d48f424d414e,automotivo,33.0,513.0,2.0,795.0,30.0,15.0,26.0,9999,18,223.65347497433243,294.9,3913.94,5160.75,374,74,561,2016-10-05 15:08:00,742,True
6456fdf43df7d711b98d91fe574e43d4,informatica_acessorios,60.0,1328.0,5.0,150.0,28.0,8.0,12.0,9999,18,159.15516163992916,199.0,2785.22,3482.5,164,32,246,2018-07-03 09:22:10,106,False
89fe9f3c22efcfa4bd05c0cf71c70a18,pet_shop,53.0,482.0,2.0,200.0,18.0,9.0,14.0,2309,18,43.254740445416985,59.99,756.96,1049.82,263,52,394,2017-06-11 11:50:32,493,True
937d4dbe97dc4cda39683025976f91ae,moveis_decoracao,58.0,1037.0,5.0,400.0,35.0,7.0,27.0,9999,18,22.026679527987163,29.99,385.47,524.82,345,69,517,2017-04-20 15:37:19,545,True
f5307d7c949134b78e68c51c13cc426e,esporte_lazer,51.0,1286.0,2.0,520.0,25.0,20.0,20.0,9999,18,155.8158043334173,199.9,2726.78,3498.25,253,50,379,2018-08-11 01:10:24,67,False
81fa3a54b696e8510a2f5cd69b29337d,relogios_presentes,48.0,252.0,1.0,375.0,20.0,12.0,13.0,9999,18,157.1195063000736,200.0,2749.59,3500.0,428,85,642,2018-08-21 12:26:53,57,False
b1877a842c7cc3487d5ead23827c45b2,informatica_acessorios,49.0,1692.0,1.0,343.0,16.0,17.0,13.0,9999,18,58.26458260599294,74.0,1019.63,1295.0,303,60,454,2018-03-26 18:21:01,204,True
efaadc79a826a716708034fba428f44e,brinquedos,59.0,263.0,3.0,2975.0,33.0,38.0,49.0,9999,18,103.88206663004497,136.9,1817.94,2395.75,111,22,166,2017-04-30 21:10:28,534,True
314fa2ee03eff6af10bc8f7ff0c4dc9f,cama_mesa_banho,49.0,115.0,1.0,1100.0,45.0,25.0,35.0,9999,18,44.817248557534285,58.99,784.3,1032.32,469,93,703,2017-10-21 13:30:15,361,True
dc58d5459e21851dd9acdfc10a621159,utilidades_domesticas,31.0,680.0,2.0,700.0,23.0,15.0,20.0,9999,18,24.64890169408149,34.9,431.36,610.75,80,16,120,2017-11-26 22:38:55,324,True
2b79d65ddb4051238ce31fbabc5763ce,eletronicos,40.0,449.0,3.0,100.0,25.0,25.0,25.0,9999,18,55.31648002012346,79.0,968.04,1382.5,77,15,115,2018-07-04 12:57:55,105,False
fcbb0fb955e82fdf9afbb3641b5a6ac0,moveis_decoracao,40.0,247.0,4.0,5075.0,51.0,8.0,51.0,9999,18,84.16036638059714,109.9,1472.81,1923.25,113,22,169,2018-02-23 21:18:10,235,True
bb5f7cb699fd0467c5d6289669df9510,malas_acessorios,48.0,991.0,10.0,3050.0,52.0,32.0,19.0,9999,18,97.35086543729942,129.9,1703.64,2273.25,67,13,100,2018-08-13 11:39:13,65,False
59fb1c8d9f3640a622cf774c3867e170,automotivo,51.0,455.0,1.0,833.0,26.0,14.0,15.0,9999,18,26.12377575601179,36.23333333333333,457.17,634.08,477,95,715,2018-07-16 11:27:29,93,False
35675af4fd3065f5e56b6d609ae385f5,cama_mesa_banho,47.0,444.0,2.0,900.0,50.0,16.0,16.0,9999,18,95.89542446513956,129.89,1678.17,2273.07,80,16,120,2018-02-10 23:15:47,248,True
7bea3672d6a87d1d816cda1283bd1cb8,beleza_saude,34.0,184.0,1.0,3400.0,55.0,50.0,11.0,9999,18,180.08744769541056,250.0,3151.53,4375.0,69,13,103,2018-01-05 15:22:44,285,True
db9fbaf0e0719205c4649729763b2c32,moveis_decoracao,50.0,238.0,4.0,625.0,20.0,13.0,21.0,9999,18,40.95070858704284,52.9,716.64,925.75,267,53,400,2017-10-12 18:33:39,369,True
16fa9029e1cac929d673dc7805b6d46e,moveis_decoracao,48.0,820.0,1.0,550.0,30.0,6.0,30.0,9999,18,26.384454036714214,36.9,461.73,645.75,174,34,261,2018-02-18 21:44:22,240,True
73db26ba1eb13dd2d0e1991a3ac6943b,beleza_saude,56.0,3308.0,1.0,3900.0,30.0,13.0,26.0,9999,18,177.51389231059287,239.9,3106.49,4198.25,98,19,147,2017-05-31 20:35:07,503,True
18ed3f872eef3229cb62008dc963ae78,cama_mesa_banho,54.0,188.0,1.0,850.0,35.0,15.0,25.0,9999,18,57.15255959938696,75.99,1000.17,1329.82,305,61,457,2018-01-22 15:29:53,268,True
763c99ba797c7d691e58bec3d42843bf,utilidades_domesticas,47.0,265.0,2.0,3750.0,20.0,40.0,40.0,9999,18,16.064118787668228,20.326666666666664,281.12,355.72,282,56,423,2018-04-01 14:13:39,199,True
9e2821b749b419a902d948c583175ece,fashion_bolsas_e_acessorios,36.0,339.0,2.0,100.0,16.0,2.0,11.0,9999,18,21.53889459132281,29.5,376.93,516.25,145,29,217,2018-01-08 15:05:57,282,True
b37a8cda46313ac91d79f16601ca5253,ferramentas_jardim,59.0,1105.0,9.0,600.0,21.0,8.0,13.0,9999,18,76.47381958884975,103.33333333333333,1338.29,1808.33,294,58,441,2018-06-16 18:41:11,122,False
4ce81153410b379f2ccab68653ca5fe4,moveis_decoracao,32.0,297.0,1.0,400.0,53.0,15.0,53.0,9999,18,7.883295901122613,11.24,137.96,196.7,359,71,538,2018-01-19 13:37:52,271,True
2e64d11879c5bbda600381dbb5452a38,beleza_saude,47.0,225.0,1.0,1350.0,26.0,18.0,11.0,9999,18,60.28236635824741,82.84538461538462,1054.94,1449.79,282,56,423,2018-06-24 13:38:45,115,False
6df3e292ba834323d4d8164d4c88e698,bebes,50.0,524.0,1.0,250.0,23.0,14.0,28.0,9999,18,7.903827315882085,11.190000000000001,138.32,195.82,490,98,735,2018-04-03 14:50:32,197,True
b9a96cfeeea8e470af6d87627be50e10,fashion_bolsas_e_acessorios,59.0,198.0,2.0,200.0,16.0,10.0,16.0,9999,18,543.3560171127124,699.99,9508.73,12249.82,116,23,174,2017-12-13 14:45:31,308,True
300666e2638b1c8f5528bd23a6e9dea3,cama_mesa_banho,46.0,1391.0,2.0,1250.0,48.0,10.0,12.0,9999,18,49.49579462959871,64.9,866.18,1135.75,476,95,714,2018-08-10 00:10:24,68,False
2ef3cc0d3f3adddc0ef8ecf48989bba2,pet_shop,34.0,1140.0,1.0,3875.0,30.0,25.0,25.0,2309,18,15.38243111291229,19.98,269.19,349.65,237,47,355,2018-07-11 01:50:33,98,False
735a36bd5c680c3b10f1c48c99c0559b,papelaria,58.0,278.0,1.0,6700.0,90.0,16.0,80.0,9999,18,211.76443344722995,269.9,3705.88,4723.25,364,72,546,2018-06-03 13:05:14,136,False
1a4abdf8e4e0329e516e6e55260bb1d7,ferramentas_jardim,35.0,382.0,1.0,600.0,16.0,7.0,22.0,9999,18,20.763210839174192,27.455,363.36,480.46,386,77,579,2017-12-21 09:47:37,300,True
a996a150a7fd0eba6a177ec84b939b51,pet_shop,57.0,1640.0,2.0,5300.0,30.0,30.0,30.0,2309,18,31.314381575910385,41.0,548.0,717.5,115,23,172,2018-08-13 14:18:20,65,False
44b3c2d28ae185727a80fc99e0d330ae,ferramentas_jardim,35.0,227.0,1.0,800.0,16.0,63.0,13.0,9999,18,24.42685959071099,34.47,427.47,603.22,120,24,180,2018-05-06 18:05:39,163,False
634256dbcd184b3757ffd7632c9fe52a,beleza_saude,49.0,295.0,1.0,150.0,16.0,5.0,17.0,9999,18,19.626941728748925,25.463749999999997,343.47,445.62,62,12,93,2018-08-19 21:21:37,58,False
200eaffedd57c444ee6cd8ee8644039d,relogios_presentes,49.0,389.0,1.0,525.0,23.0,6.0,21.0,9999,18,21.20364002316923,26.863333333333333,371.06,470.11,285,57,427,2018-04-08 07:50:37,192,True
51bb55b87cf953219cadc7deb9d282c2,ferramentas_jardim,60.0,1452.0,1.0,2700.0,30.0,23.0,20.0,9999,18,65.2904751866121,88.5,1142.58,1548.75,67,13,100,2018-06-18 18:47:16,120,False
6f57ca539fb6b20b79a272e17194d9c9,beleza_saude,34.0,1053.0,1.0,400.0,20.0,5.0,11.0,9999,18,91.84931911522796,129.9,1607.36,2273.25,249,49,373,2018-05-17 14:43:29,153,False
7648a2a07675230af77cdcd849834e57,beleza_saude,45.0,2616.0,1.0,1600.0,25.0,20.0,20.0,9999,18,126.60474508346722,169.9,2215.58,2973.25,118,23,177,2017-07-17 17:10:33,457,True
cd46a885543f0e169a49f1eb25c04e43,informatica_acessorios,58.0,1390.0,2.0,3475.0,54.0,13.0,48.0,9999,18,74.07300257879547,99.99,1296.28,1749.82,451,90,676,2018-02-13 17:13:27,246,True
748fec9ebeacfa6835fb4d6894c49869,beleza_saude,59.0,1054.0,1.0,900.0,17.0,7.0,12.0,9999,18,96.31957079152988,129.9,1685.59,2273.25,258,51,387,2017-06-23 13:19:43,481,True
24bc2932a12c983f8e76d828b65cf39b,beleza_saude,12.0,2411.0,1.0,380.0,17.0,11.0,13.0,9999,18,44.910647505523634,56.55555555555556,785.94,989.72,105,21,157,2018-08-29 08:25:34,49,False
c795f412e17c825c7765adfdb4ecdc56,pet_shop,46.0,497.0,2.0,300.0,30.0,10.0,17.0,2309,18,12.174923190122275,15.9,213.06,278.25,248,49,372,2017-10-20 11:05:00,362,True
